REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
GLOBAL,PWRCSPINDEA01,S1D2,2044,0.4714
GLOBAL,PWRCSPINDEA01,S1D2,2045,0.4714
GLOBAL,PWRCSPINDEA01,S1D2,2046,0.4714
GLOBAL,PWRCSPINDEA01,S1D2,2047,0.4714
GLOBAL,PWRCSPINDEA01,S1D2,2048,0.4714
GLOBAL,PWRCSPINDEA01,S1D2,2049,0.4714
GLOBAL,PWRCSPINDEA01,S1D2,2050,0.4714
GLOBAL,PWRCSPINDNE01,S1D2,2021,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2022,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2023,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2024,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2025,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2026,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2027,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2028,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2029,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2030,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2031,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2032,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2033,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2034,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2035,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2036,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2037,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2038,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2039,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2040,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2041,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2042,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2043,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2044,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2045,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2046,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2047,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2048,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2049,0.4089
GLOBAL,PWRCSPINDNE01,S1D2,2050,0.4089
GLOBAL,PWRCSPINDNO01,S1D2,2021,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2022,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2023,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2024,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2025,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2026,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2027,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2028,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2029,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2030,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2031,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2032,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2033,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2034,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2035,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2036,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2037,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2038,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2039,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2040,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2041,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2042,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2043,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2044,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2045,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2046,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2047,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2048,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2049,0.6494
GLOBAL,PWRCSPINDNO01,S1D2,2050,0.6494
GLOBAL,PWRCSPINDSO01,S1D2,2021,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2022,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2023,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2024,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2025,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2026,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2027,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2028,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2029,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2030,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2031,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2032,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2033,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2034,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2035,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2036,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2037,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2038,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2039,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2040,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2041,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2042,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2043,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2044,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2045,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2046,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2047,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2048,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2049,0.5386
GLOBAL,PWRCSPINDSO01,S1D2,2050,0.5386
GLOBAL,PWRCSPINDWE01,S1D2,2021,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2022,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2023,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2024,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2025,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2026,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2027,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2028,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2029,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2030,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2031,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2032,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2033,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2034,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2035,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2036,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2037,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2038,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2039,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2040,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2041,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2042,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2043,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2044,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2045,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2046,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2047,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2048,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2049,0.6461
GLOBAL,PWRCSPINDWE01,S1D2,2050,0.6461
GLOBAL,PWRCSPBTNXX01,S1D3,2021,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2022,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2023,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2024,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2025,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2026,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2027,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2028,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2029,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2030,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2031,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2032,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2033,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2034,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2035,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2036,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2037,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2038,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2039,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2040,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2041,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2042,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2043,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2044,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2045,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2046,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2047,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2048,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2049,0.0
GLOBAL,PWRCSPBTNXX01,S1D3,2050,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2021,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2022,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2023,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2024,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2025,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2026,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2027,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2028,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2029,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2030,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2031,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2032,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2033,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2034,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2035,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2036,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2037,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2038,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2039,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2040,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2041,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2042,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2043,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2044,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2045,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2046,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2047,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2048,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2049,0.0
GLOBAL,PWRCSPINDEA01,S1D3,2050,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2021,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2022,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2023,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2024,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2025,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2026,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2027,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2028,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2029,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2030,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2031,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2032,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2033,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2034,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2035,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2036,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2037,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2038,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2039,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2040,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2041,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2042,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2043,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2044,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2045,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2046,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2047,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2048,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2049,0.0
GLOBAL,PWRCSPINDNE01,S1D3,2050,0.0
GLOBAL,PWRCSPINDNO01,S1D3,2021,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2022,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2023,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2024,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2025,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2026,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2027,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2028,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2029,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2030,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2031,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2032,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2033,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2034,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2035,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2036,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2037,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2038,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2039,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2040,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2041,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2042,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2043,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2044,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2045,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2046,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2047,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2048,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2049,0.0014
GLOBAL,PWRCSPINDNO01,S1D3,2050,0.0014
GLOBAL,PWRCSPINDSO01,S1D3,2021,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2022,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2023,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2024,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2025,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2026,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2027,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2028,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2029,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2030,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2031,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2032,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2033,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2034,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2035,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2036,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2037,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2038,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2039,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2040,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2041,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2042,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2043,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2044,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2045,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2046,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2047,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2048,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2049,0.0
GLOBAL,PWRCSPINDSO01,S1D3,2050,0.0
GLOBAL,PWRCSPINDWE01,S1D3,2021,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2022,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2023,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2024,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2025,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2026,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2027,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2028,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2029,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2030,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2031,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2032,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2033,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2034,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2035,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2036,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2037,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2038,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2039,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2040,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2041,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2042,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2043,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2044,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2045,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2046,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2047,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2048,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2049,0.0009
GLOBAL,PWRCSPINDWE01,S1D3,2050,0.0009
GLOBAL,PWRCSPBTNXX01,S1D4,2021,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2022,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2023,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2024,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2025,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2026,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2027,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2028,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2029,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2030,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2031,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2032,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2033,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2034,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2035,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2036,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2037,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2038,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2039,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2040,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2041,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2042,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2043,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2044,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2045,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2046,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2047,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2048,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2049,0.0224
GLOBAL,PWRCSPBTNXX01,S1D4,2050,0.0224
GLOBAL,PWRCSPINDEA01,S1D4,2021,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2022,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2023,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2024,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2025,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2026,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2027,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2028,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2029,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2030,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2031,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2032,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2033,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2034,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2035,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2036,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2037,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2038,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2039,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2040,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2041,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2042,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2043,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2044,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2045,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2046,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2047,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2048,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2049,0.0069
GLOBAL,PWRCSPINDEA01,S1D4,2050,0.0069
GLOBAL,PWRCSPINDNE01,S1D4,2021,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2022,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2023,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2024,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2025,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2026,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2027,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2028,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2029,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2030,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2031,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2032,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2033,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2034,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2035,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2036,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2037,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2038,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2039,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2040,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2041,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2042,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2043,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2044,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2045,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2046,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2047,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2048,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2049,0.016
GLOBAL,PWRCSPINDNE01,S1D4,2050,0.016
GLOBAL,PWRCSPINDNO01,S1D4,2021,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2022,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2023,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2024,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2025,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2026,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2027,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2028,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2029,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2030,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2031,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2032,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2033,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2034,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2035,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2036,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2037,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2038,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2039,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2040,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2041,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2042,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2043,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2044,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2045,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2046,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2047,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2048,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2049,0.0007
GLOBAL,PWRCSPINDNO01,S1D4,2050,0.0007
GLOBAL,PWRCSPINDSO01,S1D4,2021,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2022,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2023,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2024,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2025,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2026,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2027,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2028,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2029,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2030,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2031,0.0021
GLOBAL,PWRCSPINDSO01,S1D4,2032,0.0021
